iter	Logloss
319	0.0007771258527
320	0.0007759075198
321	0.0007734593656
322	0.0007721554889
323	0.0007709303865
324	0.0007700115408
325	0.0007682323677
326	0.0007668501075
327	0.0007656149121
328	0.0007644433382
329	0.0007620484154
330	0.0007565560601
331	0.0007553391044
332	0.0007543162033
333	0.0007539100984
334	0.0007530839714
335	0.0007523693686
336	0.000748936861
337	0.0007483436509
338	0.0007429939308
339	0.0007411301735
340	0.0007389479693
341	0.0007379836202
342	0.0007324442291
343	0.0007286536712
344	0.0007265952893
345	0.0007236152224
346	0.0007230994122
347	0.00072184072
348	0.0007202853701
349	0.0007179641114
350	0.000717651865
351	0.0007154619862
352	0.0007147870628
353	0.000713213198
354	0.0007093022008
355	0.0007077850267
356	0.0007061736256
357	0.0007043282417
358	0.0007035422116
359	0.0007019165264
360	0.0007004408528
361	0.0006985593935
362	0.0006968253206
363	0.0006953354704
364	0.0006937281744
365	0.0006919499009
366	0.0006889521048
367	0.0006869059086
368	0.0006866762425
369	0.0006858970259
370	0.0006832890772
371	0.0006799322283
372	0.0006780507681
373	0.0006757701434
374	0.0006735961873
375	0.0006699124326
376	0.0006650946288
377	0.0006618231647
378	0.0006573776233
379	0.000653744261
380	0.0006515138145
381	0.000649657919
382	0.000647713331
383	0.0006456653804
384	0.0006424152902
385	0.0006396876876
386	0.000639304988
387	0.0006364416879
388	0.000634978696
389	0.0006311941597
390	0.0006289062727
391	0.0006278485857
392	0.0006252619474
393	0.0006226211425
394	0.0006213168376
395	0.0006197701964
396	0.0006173343742
397	0.0006143706559
398	0.0006125197084
399	0.0006120789396
400	0.0006097327846
401	0.0006074075421
402	0.0006067473436
403	0.0006048518107
404	0.0006017367747
405	0.0005995670641
406	0.0005972178746
407	0.0005948658598
408	0.0005931102953
409	0.0005910324654
410	0.0005878510612
411	0.0005870432762
412	0.0005850517044
413	0.0005833397079
414	0.000582764383
415	0.0005810356979
416	0.0005797114254
417	0.0005785422803
418	0.0005753115472
419	0.0005736962276
420	0.0005719626697
421	0.0005705070242
422	0.0005679218996
423	0.0005617373741
424	0.0005593554258
425	0.0005575881908
426	0.0005550866988
427	0.0005531222763
428	0.0005517982723
429	0.0005497257246
430	0.0005472950884
431	0.0005457694146
432	0.0005442784035
433	0.0005425362441
434	0.0005396239039
435	0.000538297352
436	0.000536532067
437	0.0005353321271
438	0.0005345838435
439	0.000532791733
440	0.0005269987472
441	0.0005244546176
442	0.0005213462203
443	0.0005197402418
444	0.0005185044784
445	0.0005179121552
446	0.0005168606417
447	0.0005157632141
448	0.0005144207452
449	0.0005139202385
450	0.0005114203312
451	0.0005103595676
452	0.0005092061851
453	0.000507987158
454	0.0005067851281
455	0.0005014775238
456	0.0005012407303
457	0.0004998868816
458	0.0004966866952
459	0.0004953286532
460	0.0004937657088
461	0.000492434331
462	0.0004877572608
463	0.0004857992857
464	0.0004846354618
465	0.0004820940468
466	0.0004809417804
467	0.0004788957987
468	0.0004766119509
469	0.0004758093331
470	0.0004739878566
471	0.0004729088015
472	0.0004699224613
473	0.0004692176483
474	0.0004672501675
475	0.0004631513415
476	0.0004607781961
477	0.0004593401595
478	0.0004591241102
479	0.0004573116511
480	0.0004565339695
481	0.0004560211045
482	0.0004542356699
483	0.0004538422852
484	0.000453274735
485	0.0004529798415
486	0.0004515218944
487	0.0004505356348
488	0.00045014292
489	0.0004497928856
490	0.0004488527092
491	0.0004486470051
492	0.0004468396003
493	0.0004459577625
494	0.0004435026171
495	0.0004427563826
496	0.0004417327197
497	0.0004411432578
498	0.0004400763664
499	0.0004372268847
500	0.000435994071
501	0.0004320681638
502	0.0004298236077
503	0.0004289112064
504	0.0004285545205
505	0.0004242819623
506	0.0004225121412
507	0.0004188573696
508	0.0004162455073
509	0.0004144824222
510	0.0004115985349
511	0.0004081399165
512	0.0004063547391
513	0.0004033119676
514	0.0004019222047
515	0.0004016928616
516	0.0004002626356
517	0.0003993113229
518	0.0003988341594
519	0.0003933439778
520	0.0003911255328
521	0.0003903173698
522	0.0003867033829
523	0.000386103713
524	0.0003853619339
525	0.0003838976414
526	0.0003826674562
527	0.0003789782095
528	0.0003778289018
529	0.0003768344881
530	0.000376163687
531	0.0003746417431
532	0.0003735526228
533	0.0003706118784
534	0.0003689875459
535	0.0003684369539
536	0.0003678209816
537	0.0003673949384
538	0.0003669173034
539	0.0003665304042
540	0.0003656180468
541	0.0003647079523
542	0.000363922255
543	0.0003625408374
544	0.0003619969055
545	0.0003569592001
546	0.0003542943532
547	0.0003528795624
548	0.0003524640636
549	0.0003511739178
550	0.0003504296857
551	0.0003477732883
552	0.0003455589762
553	0.0003451726792
554	0.000344507396
555	0.0003433351372
556	0.0003416154148
557	0.0003386707573
558	0.0003376404378
559	0.0003364397234
560	0.0003361825001
561	0.0003352127473
562	0.0003336420917
563	0.0003330976498
564	0.0003326862939
565	0.0003315561619
566	0.0003308698591
567	0.0003299338933
568	0.000328509386
569	0.0003277700524
570	0.0003272767121
571	0.0003266182716
572	0.0003264275262
573	0.0003258288167
574	0.000324739
575	0.000324153573
576	0.0003237384382
577	0.0003224827439
578	0.000321892455
579	0.0003214111125
580	0.0003212154156
581	0.0003206481709
582	0.0003202530518
583	0.0003184883996
584	0.0003163590302
585	0.0003148142018
586	0.0003128326504
587	0.0003116487247
588	0.0003107952347
589	0.0003080385095
590	0.0003062271513
591	0.0003051971612
592	0.000304429727
593	0.0003026406449
594	0.000302413733
595	0.000297941483
596	0.0002964681861
597	0.0002944729021
598	0.0002934753813
599	0.0002928556217
600	0.0002925850321
601	0.0002898647856
602	0.0002894883532
603	0.0002868611301
604	0.000286305601
605	0.000285913354
606	0.0002856667355
607	0.0002851388085
608	0.0002839925436
609	0.0002833293135
610	0.0002829785998
611	0.0002801880889
612	0.0002798645002
613	0.0002780362479
614	0.0002771558614
615	0.0002765730048
616	0.0002759529271
617	0.0002749703217
618	0.0002744948898
619	0.0002739359036
620	0.0002735008299
621	0.0002710735733
622	0.0002691274679
623	0.0002678128947
624	0.0002658386532
625	0.0002638899876
626	0.0002635070089
627	0.0002633220816
628	0.0002613704952
629	0.0002594983391
630	0.0002578767672
631	0.0002565097153
632	0.0002561385184
633	0.0002549389614
634	0.000253266234
635	0.0002528257913
636	0.0002523316222
637	0.0002520789855
638	0.0002515358822
639	0.0002512281443
640	0.0002507630469
641	0.0002501794472
642	0.0002470087908
643	0.0002464893328
644	0.0002447670279
645	0.0002432799522
646	0.0002423433433
647	0.0002419712086
648	0.0002415831515
649	0.0002405202763
650	0.0002380275247
651	0.0002375738655
652	0.0002371772047
653	0.0002367923802
654	0.0002346886577
655	0.0002342629184
656	0.0002336172523
657	0.0002322050807
658	0.0002316363669
659	0.0002308652956
660	0.0002292903526
661	0.0002288349919
662	0.0002286488188
663	0.0002283212998
664	0.0002276139329
665	0.0002269857747
666	0.0002243021144
667	0.0002240417147
668	0.0002226498075
669	0.0002221273058
670	0.0002212423199
671	0.0002209011177
672	0.0002197963274
673	0.0002191777894
674	0.0002191463972
675	0.0002186974021
676	0.000218481361
677	0.0002174534428
678	0.0002171352004
679	0.0002161178797
680	0.0002160414223
681	0.0002157190445
682	0.0002151041046
683	0.0002147980965
684	0.0002143937432
685	0.0002137255594
686	0.0002134292393
687	0.0002121161569
688	0.0002119124285
689	0.0002105955868
690	0.0002099672843
691	0.0002098119653
692	0.0002085974709
693	0.0002083235646
694	0.0002081480376
695	0.0002071156182
696	0.0002069530547
697	0.0002064253083
698	0.0002058991139
699	0.0002055605594
700	0.0002032109954
701	0.0002014675553
702	0.0002003639129
703	0.0001999874857
704	0.0001995977529
705	0.0001994218894
706	0.0001989475308
707	0.0001982224524
708	0.0001969959149
709	0.0001961035899
710	0.0001958267211
711	0.0001955844221
712	0.0001950372619
713	0.0001944338304
714	0.0001943074956
715	0.0001940661062
716	0.0001936668648
717	0.0001933447912
718	0.0001927380329
719	0.0001920748118
720	0.0001917554064
721	0.0001914617907
722	0.000191207509
723	0.0001910967518
724	0.0001909038814
725	0.0001906083858
726	0.0001895542595
727	0.0001892901866
728	0.0001891084544
729	0.0001890044296
730	0.0001889611614
731	0.0001887179931
732	0.0001882916456
733	0.0001880482597
734	0.0001878404259
735	0.0001876500775
736	0.0001865857644
737	0.0001843469491
738	0.0001838870394
739	0.0001828644254
740	0.0001827289408
741	0.0001823939683
742	0.0001821746129
743	0.0001812788391
744	0.000180658105
745	0.0001803292046
746	0.0001796760311
747	0.000179510809
748	0.0001789922983
749	0.000178449299
750	0.0001779795396
751	0.0001778922847
752	0.000177342007
753	0.0001770173801
754	0.0001768891542
755	0.0001767378186
756	0.0001763997518
757	0.0001759995744
758	0.0001751906019
759	0.0001750254193
760	0.0001746597406
761	0.0001739925003
762	0.0001738096665
763	0.0001736437502
764	0.0001729652991
765	0.0001728259473
766	0.0001727084402
767	0.0001723595951
768	0.0001721717539
769	0.0001721237217
770	0.0001717924373
771	0.0001713533033
772	0.0001710122179
773	0.0001691178158
774	0.0001690048122
775	0.0001666195713
776	0.0001665536766
777	0.0001664970172
778	0.0001663894312
779	0.0001659453907
780	0.0001658798158
781	0.0001656759342
782	0.0001649240581
783	0.000164826194
784	0.0001646875475
785	0.0001643488774
786	0.0001641795641
787	0.0001639981211
788	0.0001639420765
789	0.0001636632601
790	0.00016268488
791	0.000162092807
792	0.000161361394
793	0.000161255635
794	0.0001611639001
795	0.0001610674954
796	0.0001600521116
797	0.0001598475178
798	0.0001597513038
799	0.0001588726369
800	0.0001586764701
801	0.0001585329267
802	0.0001584250942
803	0.0001581943029
804	0.000157874627
805	0.0001566902325
806	0.0001563617709
807	0.0001562572119
808	0.0001548757166
809	0.0001546297915
810	0.0001545075998
811	0.0001542870448
812	0.0001537189898
813	0.0001536236088
814	0.0001535283833
815	0.0001533224208
816	0.000152852349
817	0.00015258073
818	0.0001522523184
819	0.0001520207691
820	0.0001516633761
821	0.0001510605205
822	0.0001509687653
823	0.0001508721296
824	0.000150672457
825	0.0001505841197
826	0.0001502564116
827	0.0001500731201
828	0.0001496178863
829	0.0001486565507
830	0.0001479100927
831	0.0001475027272
832	0.0001474252711
833	0.00014730667
834	0.000146128999
835	0.0001458857084
836	0.0001451732372
837	0.0001446532067
838	0.0001443697464
839	0.0001443161986
840	0.0001441380607
841	0.0001440527147
842	0.0001440002482
843	0.0001436030199
844	0.0001435317568
845	0.0001434137698
846	0.0001431704819
847	0.0001430378798
848	0.0001421204933
849	0.0001416047565
850	0.0001414995229
851	0.0001407788876
852	0.0001401640222
853	0.0001400782311
854	0.0001396042395
855	0.0001387613469
856	0.0001386779044
857	0.0001385096045
858	0.0001384331952
859	0.0001382675702
860	0.0001377812145
861	0.0001376340817
862	0.0001370214536
863	0.0001369419438
864	0.0001366477302
865	0.0001366000708
866	0.0001362084256
867	0.0001360698332
868	0.0001359987773
869	0.0001356813222
870	0.0001356058371
871	0.0001353138251
872	0.0001352601154
873	0.0001350994688
874	0.0001350524719
875	0.0001348908345
876	0.0001341937893
877	0.0001338742772
878	0.0001337828707
879	0.0001333703928
880	0.0001327084551
881	0.0001326446769
882	0.0001324753997
883	0.0001323410309
884	0.0001322855389
885	0.0001322088959
886	0.000131909599
887	0.0001313127896
888	0.0001312556809
889	0.0001308985019
890	0.0001308155805
891	0.0001304918722
892	0.0001303965689
893	0.0001301685282
894	0.0001300145673
895	0.0001296584216
896	0.0001295194218
897	0.0001290286761
898	0.0001289562239
899	0.0001285535194
900	0.0001284997634
901	0.0001284254768
902	0.0001283846366
903	0.0001276125271
904	0.0001274783236
905	0.0001267922528
906	0.0001266877757
907	0.0001264855858
908	0.0001263392639
909	0.0001254215124
910	0.0001251906413
911	0.0001249897487
912	0.0001247733022
913	0.0001243824427
914	0.0001240292073
915	0.0001235222421
916	0.0001233259783
917	0.0001228968948
918	0.0001226012229
919	0.0001225501631
920	0.0001223592217
921	0.0001215533386
922	0.0001211790082
923	0.0001210691684
924	0.0001210190214
925	0.0001208393933
926	0.0001206982323
927	0.0001204596088
928	0.0001203207833
929	0.0001201736655
930	0.0001201213096
931	0.0001199991353
932	0.0001199392693
933	0.0001197519456
934	0.0001187769765
935	0.0001185465428
936	0.0001184927554
937	0.0001183289844
938	0.0001177415597
939	0.0001177030386
940	0.0001176087622
941	0.0001172736244
942	0.0001170821841
943	0.000116928537
944	0.0001168379297
945	0.0001167949925
946	0.0001164748977
947	0.0001162545711
948	0.0001161246183
949	0.0001160842931
950	0.00011588542
951	0.0001158486363
952	0.0001157335267
953	0.0001156310194
954	0.0001146120849
955	0.000114528072
956	0.0001143101745
957	0.000114238392
958	0.0001141359519
959	0.0001140517901
960	0.0001139988775
961	0.0001139377206
962	0.0001138727984
963	0.000113699782
964	0.0001136624298
965	0.0001127790065
966	0.0001127189267
967	0.0001126789393
968	0.0001124917138
969	0.000112322704
970	0.0001118683286
971	0.0001117083178
972	0.0001112854341
973	0.0001112234919
974	0.0001111890568
975	0.0001109487781
976	0.0001108436574
977	0.000110816078
978	0.0001106812602
979	0.0001105193532
980	0.000109679723
981	0.0001095341099
982	0.0001094962216
983	0.0001092563674
984	0.0001092082285
985	0.0001091028762
986	0.0001090298629
987	0.0001089971501
988	0.0001089629023
989	0.0001088657211
990	0.0001083891406
991	0.0001077816037
992	0.0001071514812
993	0.0001070539014
994	0.000107018155
995	0.0001069562297
996	0.0001063754574
997	0.0001056615832
998	0.0001055688807
999	0.000105549293
